director_name,duration,actor_1_name,imdb_score,plot_keywords,country_USA,gross,num_voted_users,emotion,cleaned_text
Jean-Marc Vallée,0.2142857142857142,Michiel Huisman,0.6962025316455694,female protagonist|grief|hiking|loss of mother|mother daughter relationship,1.0,0.0498053684387657,0.0512848281914758,joy,love way makes feel thrilled mother two girls
Matthew Hastings,0.1746031746031746,Meghan Ory,0.3797468354430378,breasts|campus|college|tentacle|virginity,0.0,0.0637309136648861,0.0023885062899502,sad,think emmi perhaps feel bit embarrassed sitting together us also think really enjoyed deep within
Judd Apatow,0.25,Harold Ramis,0.6835443037974682,one night stand|pregnancy|slacker|unplanned pregnancy|website,1.0,0.1955719940801556,0.1767027132271525,anger,feel offender tortured animals kid wasnt properly potty trained proberly owns pink shirt
Judd Apatow,0.251984126984127,Charlyne Yi,0.5822784810126581,40th birthday|aging|birthday|sex|viagra,1.0,0.0887865994475887,0.0615472383931673,joy,arrived feeling quite virtuous since took vacation day volunteer instead helping folks spent day humbled time time
Richard Lester,0.2162698412698412,Margot Kidder,0.6582278481012657,alien invasion|based on comic book|flying superhero|phantom zone|revenge,1.0,0.1422729121749535,0.0451697549768931,anger,got home x say feel dissatisfied
Andy Garcia,0.2718253968253968,Danny Pino,0.6455696202531644,1950s|cuba|cuban flag|fidel castro|havana cuba,1.0,0.0032652429485399,0.0049498182876966,joy,feel graceful way progress develop
Lasse Hallström,0.2003968253968253,Channing Tatum,0.5949367088607593,army|coin collector|love|surfboard|u.s. army,1.0,0.1052118102357143,0.0617549603227442,joy,feel like festive go buy corgi puppy
Julie Taymor,0.2301587301587301,Salma Hayek,0.7341772151898733,art|bisexual|marriage|pain|revolutionary,1.0,0.0338923961440859,0.0364821255575499,joy,would love career governed material always want part stories feel worthwhile
Joachim Rønning,0.1706349206349206,Salma Hayek,0.5189873417721518,bank|cleavage|farmer|female gunfighter|mexico,0.0,0.0637309136648861,0.0170692980478281,sad,feel inadequate qualified remind serve savior came servant
Mimi Leder,0.2242063492063492,Morgan Freeman,0.5696202531645568,astronomer|comet|mission|president|secretary,1.0,0.1846909023989931,0.0802457628573068,anger,wake every morning step foot onto soil country whose people conditioned hate wherever go feel eyes find vile ignorant filthy disgusting
Abel Ferrara,0.1825396825396825,Isabella Rossellini,0.6329113924050631,1930s|madness|murder|new york city|violence,1.0,0.0016128793325187,0.0040928913531456,love,im pregnant anymore still feel tender sore
William Friedkin,0.1686507936507936,Roy Scheider,0.7721518987341771,fire|jungle|money|oil drilling|truck,1.0,0.0637309136648861,0.0056268379100214,joy,im taking full advantage feeling productive
Andrew Fleming,0.1825396825396825,Kay Panabaker,0.5443037974683543,chase|clue|detective|movie star|murder,1.0,0.0336407515549079,0.0093930554593879,sad,im greatly interested make feel disturbed uneasy make think happens next tomorrow
Regardt van den Bergh,0.2162698412698412,Sean Cameron Michael,0.670886075949367,food|food in title|potato,0.0,0.0637309136648861,0.0012102317549425,joy,found dancing stage people feeling truly joyful
Taylor Hackford,0.6408730158730158,Delroy Lindo,0.8101265822784809,1970s|1980s|barrio|gang war|mexican,1.0,0.0059116787596774,0.0137155653557696,sad,willing follow promptings even feel foolish awkward
Peter Segal,0.2103174603174603,Adam Sandler,0.6075949367088607,coach|convict|football|prison|warden,1.0,0.2079069615633333,0.0769725150154548,suprise,really ache feeling listening songs vinyl nights weekends amazed good really sounded
Raymond De Felitta,0.1924603174603174,Ezra Miller,0.7341772151898733,anger|family reunion|father son reunion|hugging|movie making,1.0,0.0087704747436508,0.0161537828767297,sad,feeling burdened pain ive caused
Harald Zwart,0.244047619047619,Aidan Turner,0.5569620253164556,battle|demon|magic|secret|warrior,1.0,0.040978947984106,0.0633362509091533,fear,feeling nerves reality scared didnt want
George Miller,0.2003968253968253,Robin Williams,0.6202531645569619,dance|emperor penguin|friend|penguin|song,1.0,0.2603428947828026,0.0784111817128951,joy,shall let say two feel honoured ducky said feeling mentioned soo good hahaha jiaqi yicheng
Baz Luhrmann,0.3134920634920635,Essie Davis,0.6329113924050631,australia|cattle|darwin|drover|japanese,0.0,0.0651553017934556,0.0605607071777691,joy,feel like im less innocent people world
Tom Gormican,0.1726190476190476,Mackenzie Davis,0.5696202531645568,dating|divorce|father daughter relationship|mother daughter relationship|party,1.0,0.0342513943817914,0.045441983146709,joy,feel intellectually superior
Anthony C. Ferrante,0.1785714285714285,Ian Ziering,0.2151898734177214,cult film|hurricane|school bus|shark|shark feature,1.0,0.0637309136648861,0.0204330913461623,fear,im feeling little gun shy
Lawrence Kasdan,0.1904761904761904,Dianne Wiest,0.4430379746835441,dog|marriage|search|wedding|woods,1.0,0.0010422428106026,0.0015067237398942,anger,im feeling little bitchy today lets move something happy
Barry Sonnenfeld,0.1964285714285714,Will Smith,0.6582278481012657,alien|criminal|m.i.b.|maximum security prison|prison,1.0,0.235396352870868,0.1586906771912444,fear,feel like ive entered weird universe really grateful
Dominic Sena,0.238095238095238,Nicolas Cage,0.6202531645569619,auto theft|brother|car|theft|thief,1.0,0.133651021571155,0.1292113254020248,joy,feel passionate positivity gratitude good see lot around
Ed Decter,0.1686507936507936,Zooey Deschanel,0.5443037974683543,cheerleader|geek|high school|prison|reference to janet jackson,1.0,0.0380950305389526,0.017043850631954,joy,feel like year festival really stepped entertained
Clint Eastwood,0.2539682539682539,Clint Eastwood,0.7468354430379746,1960s|bridge|housewife|love|photographer,1.0,0.0933061376893336,0.0323276869660111,sad,put hour day without even looking one feel rejected hungry lonely see
Bob Clark,0.1607142857142857,Scott Baio,0.0379746835443036,computer|good versus evil|mind control|science experiment|sequel,0.0,0.0119770409016283,0.0150116081642411,love,im pleased product works seemed make short work make feels lovely skin
Jonathan Demme,0.2341269841269841,Denzel Washington,0.7721518987341771,aids|city name in title|gay|homophobia|lawyer,1.0,0.1016741351983997,0.1057701127793963,joy,dont think ever honest makes feel excited happy design
0,0.1051587301587301,Zach Gilford,0.7468354430379746,family drama|lie|missing child|political campaign|secret,1.0,0.0637309136648861,0.0019630018245205,anger,feeling damn pissed early wet wednesd
Agustín Díaz Yanes,0.2738095238095238,Viggo Mortensen,0.5696202531645568,desire|fighting|king|spain|trap,0.0,0.0637309136648861,0.0060724635880027,joy,feel honored able see splendor
Aki Kaurismäki,0.1706349206349206,Jean-Pierre Léaud,0.7088607594936708,bar|container|illegal immigrant|neighbor|shoe shiner,0.0,0.0008033976091832,0.0090320572341972,anger,would feel resentful toward patrick couldnt read avery nightly books
Steve Carr,0.1805555555555555,John Witherspoon,0.5696202531645568,african american|flashback|marijuana joint|porn magazine|suburb,1.0,0.0751814275082217,0.0162668167472402,joy,feel contented absolutely nothing write except wish happiness short lived experience
Ivan Reitman,0.1984126984126984,Kelly Preston,0.5569620253164556,bare chested male|brother|catholic orphanage|long lost siblings|twins,1.0,0.147185962557207,0.051802061714126,joy,im feeling really appreciative everyone around
Mike Binder,0.2321428571428571,Adam Sandler,0.7468354430379746,college|depression|grief|mental breakdown|post september 11 2001,1.0,0.0258529039816097,0.0495816267290187,fear,woke feeling strange
Richard J. Lewis,0.251984126984127,Mark Addy,0.721518987341772,ex wife|guest|marriage|memory|montreal,0.0,0.0098627645541997,0.0124757435823688,anger,think started rb acquired pickup truck go acres michigan yes feel like wear daisy dukes ride yes speaks obnoxious southern drawl drives
Robert Rodriguez,0.2003968253968253,Quentin Tarantino,0.721518987341772,brother|human versus vampire|rapist|stripper|vampire,1.0,0.0338631760912023,0.1296551756788986,anger,never experienced sort release like experienced king feel somewhat jealous
Frank Darabont,0.2876984126984127,Martin Landau,0.670886075949367,amnesia|california|communist|small town|writer,1.0,0.036548499214192,0.0266464034220264,joy,feel god calling wills priest rest faithful
Tony Kaye,0.1988116547334924,Bill Cobbs,0.7088607594936708,based on novel,1.0,0.0637309136648861,0.0001266452790013,sad,wonder later feels stupid asking
Tarsem Singh,0.1964285714285714,Julia Roberts,0.5063291139240504,kingdom|prince|princess|queen|snow,1.0,0.0853813429786139,0.0419189955490694,suprise,feeling surprised organic growth development coming months
James Algar,0.2242063492063492,Leopold Stokowski,0.7848101265822783,apprentice|classical music|disney|mouse|orchestra,1.0,0.1004585983553252,0.0422048351273761,anger,feel rude worh time
Michel Gondry,0.2222222222222222,Christoph Waltz,0.531645569620253,heir|kung fu|party|playboy|superhero,1.0,0.1298864631189876,0.0804931354116178,joy,feel convinced shelter
Iain Softley,0.1964285714285714,Brendan Fraser,0.5696202531645568,book|escape|girl|overalls|villain,0.0,0.0227232012108752,0.0356423608337046,suprise,never got feeling surprised honored zacarias lifemate something really expected
Duncan Tucker,0.1904761904761904,Kevin Zegers,0.7341772151898733,bail|male full frontal nudity|sex change|stepfather|transsexual,1.0,0.0118505341935065,0.0214918222065986,fear,feel weird asking friendship doesnt feel ready
Léa Pool,0.1785714285714285,William Hurt,0.5949367088607593,butterfly|entomologist|morpho butterfly|rain|rain forest,0.0,0.0637309136648861,0.0007882780917278,joy,forcing feel positive happy grateful thats whatever reason feeling
Ben Stiller,0.2123015873015872,Adam Scott,0.721518987341772,daydream|life magazine|magazine|photographer|snow leopard,1.0,0.0765654260691991,0.1399110760765292,joy,always think great blow stress go buy something make feel fabulous whenever feel
Robert Wise,0.3313492063492063,Eleanor Parker,0.8101265822784809,austria|children|governess|love|orchestral music score,1.0,0.2146120511487518,0.0876852852980809,joy,never get tell real feelings feel contented beside
Rowdy Herrington,0.240079365079365,Aidan Quinn,0.6455696202531644,colon in title|competition|five word title|golf|temper,1.0,0.0035415277398143,0.001903821787604,sad,alone listen song like much listened together friends
Stephen Herek,0.2123015873015872,Kelly Preston,0.4177215189873417,1990s|evangelist|professional rivalry|swimming pool|televangelist,1.0,0.0158648029941089,0.0096197150007782,sad,ive feeling lethargic constantly throughout whole week
Sofia Coppola,0.1865079365079364,Scarlett Johansson,0.7848101265822783,fish out of water|japanese|loneliness|older man younger woman relationship|unlikely friendship,1.0,0.0585995826673757,0.1901324390046154,joy,feel blessed able make trips see grow closer joes family family
Asger Leth,0.1884920634920635,Robert Clohessy,0.6329113924050631,detective|diamond|hotel|police|rooftop,1.0,0.0244576786718463,0.0740892636168826,anger,feel distracted true aim depths
Christian E. Christiansen,0.1666666666666666,Leighton Meester,0.4050632911392404,animal abuse(non graphic)|cat killer|college|dead cat|death of cat,1.0,0.0490455418705488,0.0172462463582084,sad,feel regretful enough
0,0.113095238095238,Tobias Menzies,0.8734177215189871,based on novel|clan|scotland|scottish highlands|year 1743,1.0,0.0637309136648861,0.0298184534007512,sad,overjoyed seeing alone feeling isolated obligated talk anyone
Bobby Farrelly,0.2182539682539682,Bill Murray,0.670886075949367,amish|bowling|on the road|rubber hand|tournament,1.0,0.0327985849762701,0.0375521006250003,joy,feel clever choose take action
Terence Young,0.2638888888888888,Laurence Olivier,0.1392405063291139,1950s|douglas macarthur|general|inchon|invasion,0.0,0.0637309136648861,0.0002876149794142,joy,enjoyed walking along venice beach wearing skirts heels enjoying chill breeze feeling fab
Wes Ball,0.248015873015873,Ki Hong Lee,0.6075949367088607,desert|disease|escape|resistance|virus,1.0,0.1074113286121361,0.0818110748337484,sad,im also starting feel tad morose
Richard Linklater,0.1825396825396825,Matthew McConaughey,0.6582278481012657,funeral|stockbroker|texas|vacation|widow,1.0,0.0121004720223279,0.0268624105567717,joy,search internet email many artists feel talented suited story email previous artists worked past see possibly interested
Renny Harlin,0.2321428571428571,Bruce Willis,0.6962025316455694,airport|fuel|plane|police|terrorist,1.0,0.1545555381305871,0.1596991050203017,sad,feel defeated head im thinking dog wait hours go restroom cant even wait finished awesome learning activity
Betty Thomas,0.1607142857142857,Amy Poehler,0.3670886075949366,adidas|chipmunk|hospital|school|waste container,1.0,0.2887721101303924,0.0187269308818594,sad,im feeling really burdened
Steven Spielberg,0.244047619047619,Roy Scheider,0.8101265822784809,beach|blockbuster|fishing|great white shark|shark,1.0,0.3418770894648776,0.244087470461764,sad,feel hurt angry
Jon Amiel,0.2539682539682539,Glenn Morshower,0.481012658227848,core|earth|natural disaster|pacemaker|scientist,1.0,0.0409077308441442,0.0455828316345703,sad,strange feeling things become slightly unpleasant around
Jonathan Lynn,0.1706349206349206,Austin Pendleton,0.5189873417721518,greenland|military|revenge|soldier|u.s. soldier,1.0,0.0399724840250452,0.010537005572984,fear,feeling apprehensive life student felt like couldnt succeed wouldnt succeed could never succeed
Adam Shankman,0.1904761904761904,Matthew McConaughey,0.4556962025316455,chick flick|doctor|horseback riding|wedding|wedding planner,0.0,0.0794210754603118,0.0362844642342487,anger,feeling really angry ugly feelings
Matthew Vaughn,0.238095238095238,Henry Cavill,0.7721518987341771,king|magic|one word title|pirate|village,0.0,0.0504200178132658,0.1255090222925281,suprise,feel amazed talent people
Lana Wachowski,0.2559523809523809,Keanu Reeves,0.8987341772151897,artificial reality|computer|matrix|questioning reality|simulated reality,1.0,0.2253535527122798,0.7206631241496569,sad,feel tad foolish making comic weeks ago suppose gives excuse buy couple pretty scarves
John Dahl,0.248015873015873,James Franco,0.6455696202531644,american|lieutenant colonel|mission|rescue|soldier,1.0,0.013367143300491,0.0107731339202809,love,want feel like truly passionate something someone anything matter
Angelina Jolie Pitt,0.2281746031746031,Brad Pitt,0.4683544303797467,cheating wife|cigarette smoking|male in shower|male nudity|male rear nudity,1.0,0.0006972839259994,0.0047172407426147,sad,feel awkward kind embarrassed posting pics putting want
Benjamin Roberds,0.1369047619047619,Eva Boehnke,0.5949367088607593,0,1.0,0.0637309136648861,1.9529412182438255e-05,joy,feel arms tighten around giggles softly charming infectious little giggle
David Koepp,0.1984126984126984,Johnny Depp,0.4936708860759493,art dealer|fake painting|macguffin|moustache|stolen painting,0.0,0.0099998629069069,0.0280010344670452,joy,told friend last week good busy feel life really wonderful blessed get love
Jared Hess,0.1686507936507936,Jon Heder,0.670886075949367,class president|family relationships|friend|high school|jock,1.0,0.0585666466632073,0.0955420269991164,joy,still want look feel festive ready start feeling pretty
Pierre Morel,0.1706349206349206,Liam Neeson,0.7974683544303797,agent|cia|france|rescue|teenage abduction,0.0,0.1906631040906357,0.2862840203839719,sad,feel lost ever
Patrick Read Johnson,0.1825396825396825,Joe Mantegna,0.5443037974683543,baby|baby boy|kidnapping|kidnapping a child|taxi,1.0,0.0219206727608565,0.0196365280492661,love,dont much followers feel love blogging thank anne sweet award
Spike Lee,0.2559523809523809,Denzel Washington,0.670886075949367,basketball|basketball player|female nudity|porn actor in mainstream movie|prison,1.0,0.028341510481811,0.0213657687279665,sad,feel children towns karnataka deprived good entertainment
Christopher Smith,0.1646825396825396,Danny Dyer,0.6329113924050631,blood splatter|eastern europe|female nudity|pine forest|team building,0.0,0.0001784485013451,0.0188695547708282,sad,feel stay low key likely take swipe
Carlos Saldanha,0.1865079365079364,Miguel Ferrer,0.6075949367088607,amazon|bird|father in law|jungle|no opening credits,1.0,0.1729578059412054,0.0346161789935724,sad,feel physically terrible
Alfred Hitchcock,0.240079365079365,Tamara Toumanova,0.6455696202531644,defection|east germany|germany|iron curtain|scientist,1.0,0.0637309136648861,0.0110376686852977,joy,feel pleasant able sit home clean environment
Edward Zwick,0.2281746031746031,Denzel Washington,0.7974683544303797,army|black soldier|military uniform|prejudice|u.s. civil war,1.0,0.0352782355868039,0.060294988812014,sad,total dry shampoo convert absolutely hate feeling dirty hair trying wash hair less much better hair dry shampoo total life saver
Yimou Zhang,0.2123015873015872,Li Gong,0.6835443037974682,china|chrysanthemum|emperor|empress|prince,0.0,0.0086321232764445,0.0215711234560668,joy,feel comfortable caf room
Gore Verbinski,0.3214285714285714,Johnny Depp,0.6962025316455694,goddess|marriage ceremony|marriage proposal|pirate|singapore,1.0,0.4068393761227587,0.2788652109561185,joy,know smoking get angry kind feel chest literally put smile face pleasant
Anton Corbijn,0.1944444444444444,Violante Placido,0.5949367088607593,ambush|assassin|priest|prostitute|sweden,1.0,0.046805083599134,0.0470220901323798,suprise,guess feel surprised
James Gunn,0.2261904761904761,Bradley Cooper,0.8227848101265821,bounty hunter|outer space|raccoon|talking animal|tree,1.0,0.4380377772759417,0.4036966218259527,sad,death grandfather
Ruggero Deodato,0.1587301587301587,Michael Berryman,0.4050632911392404,bare breasts|comic relief|dragon|gladiator|harem,1.0,0.0010509843690389,0.0013629162501871,anger,feel like im rude something
Richard Linklater,0.2301587301587301,Matthew McConaughey,0.5569620253164556,bank robber|brother brother relationship|crime spree|explosive|train,1.0,0.0135399166264133,0.0049143102655467,joy,feel like pretty put make
Adrian Lyne,0.2321428571428571,Olivier Martinez,0.6455696202531644,erotic thriller|infidelity|marital infidelity|unfaithfulness|wife's lover murdered by husband,1.0,0.0693641005123218,0.0373201148802876,anger,feel though vicious circle might closing
McG,0.2202380952380952,Christian Bale,0.6329113924050631,death row|future|machine|rescue|skynet,1.0,0.1647842699747956,0.1693081676144349,joy,complimented friends feeling fabulous
Nick Hamm,0.1884920634920635,Robert De Niro,0.4050632911392404,birthday|boy|clone|cloning|doctor,1.0,0.0188478992579466,0.0132823674855408,sad,start feeling sorry someone
Tommy Wirkola,0.1666666666666666,Bjørn Sundquist,0.6075949367088607,medical student|nazi|snow|snowmobile|zombie,0.0,5.389575769933208e-05,0.0323099329549361,sad,feel really low would nice someone hold cry
David S. Goyer,0.1626984126984126,Gary Oldman,0.4050632911392404,babysitting|experiment|nightmare|possession|twin,1.0,0.0560646372290198,0.0249609559706443,sad,feel ungrateful though
Jennifer Yuh Nelson,0.1646825396825396,Angelina Jolie Pitt,0.721518987341772,china|kung fu|panda|peacock|tigress,1.0,0.2172628879821646,0.1081296208512574,fear,think shell happy enough ducats said manfred calmly ease didnt feel moonlight erik looked doubtful
Tim Hunter,0.1825396825396825,Keanu Reeves,0.6962025316455694,death|friend|high school|murder|police,1.0,0.0060476633789316,0.0069583887406428,anger,assume told bane whereabouts feel somewhat insulted connect dots skin flick
Paul McGuigan,0.2043650793650793,Daniel Radcliffe,0.5569620253164556,assistant|experiment|frankenstein|medical student|scientist,1.0,0.0075907417355133,0.0169349593640276,suprise,right suppose reason im kinda feeling weird right
Patricia Riggen,0.1964285714285714,America Ferrera,0.7341772151898733,12 year old|boy|mexican|mexican immigrant|mexico,0.0,0.0165526655503437,0.0032673298381603,joy,absolutely love colors navy blue pom pom trim perfect touch makes feel special different
Mike Marvin,0.1706349206349206,Clint Howard,0.5443037974683543,arizona|death|gang|police|sheriff,1.0,0.0046012562971206,0.0059635723200764,anger,feel wronged way
Doug Lefler,0.1884920634920635,Colin Firth,0.481012658227848,5th century|boy|capri|roman legion|soldier,0.0,0.0077992097583836,0.0173279148091532,sad,longer state feeling alone
Steve Oedekerk,0.1805555555555555,Kelly Preston,0.6455696202531644,boss|ghetto|money|robber|robbery,1.0,0.0584544869984216,0.0214515797814954,joy,feel triumphant land ready explore boundaries continue studying important concepts development
Jake Goldberger,0.1587301587301587,Pruitt Taylor Vince,0.5443037974683543,dead body|dead body in a freezer|dead body wrapped in carpet|person in a car trunk|school janitor,1.0,0.0637309136648861,0.0012102317549425,joy,feel hopeful new year
Steven Spielberg,0.3095238095238095,Ayelet Zurer,0.7594936708860758,arab|black september|israel|jew|munich olympics,0.0,0.0622985531329607,0.104707831116745,sad,might sometimes feel isolated opinions emotions experience nobody else needs get involved certainly nobody needs understand point view
Pat O'Connor,0.2222222222222222,Keanu Reeves,0.6455696202531644,advertising|cancer|dog|san francisco california|terminal illness,1.0,0.0331062120940917,0.0415958725475052,sad,feel exhausted watching election unfold past twenty months
Richard Donner,0.3591269841269841,Marlon Brando,0.721518987341772,1970s|clark kent|planet|superhero|year 1978,1.0,0.176484408074851,0.0747751602447449,joy,really feel like one precious times whole life
Bobby Roth,0.2242063492063492,Virginia Madsen,0.4303797468354429,based on a book|based on a novel|made for tv movie|music school|support,1.0,0.0637309136648861,0.0004456256779812,joy,feel contented days
Deon Taylor,0.1607142857142857,Matt Cohen,0.3164556962025315,blood splatter|chain|murder|mysterious killer|warning,1.0,0.000187084866539,0.0024364421198525,love,could feel delicate things lace frill
Lee Tamahori,0.2023809523809523,Mem Ferda,0.6962025316455694,betrayal|debauchery|lust|palace|saddam hussein,0.0,0.0017834475450991,0.0319406495245771,anger,strange feeling pissed due
Andrew Erwin,0.1805555555555555,Alex Kendrick,0.481012658227848,blogger|pastor|reference to the shawshank redemption|taser|tasered,1.0,0.0137132356422802,0.0062008842681116,joy,thought id feel relieved house cleared
Panos Cosmatos,0.2043650793650793,Chris Gauthier,0.5696202531645568,exploitation|four word title|hallucinogen|lynchian|telepathy,0.0,7.28568396263507e-05,0.0038762924180312,joy,look forward day happy heart feels like completely explode today take peaceful moments happiness truly bring happiness
George Miller,0.1587301587301587,Vernon Wells,0.7594936708860758,australian|gasoline|post apocalypse|refinery|warrior,0.0,0.0118372509168334,0.0792781692537219,sad,brewed avery brown dredge brewdogs martin dickie tried said feel like im punished saaz something never thought id say
Mike Figgis,0.2063492063492063,Nicolas Cage,0.7594936708860758,alcoholic|bar|love|prostitute|sex,1.0,0.0420347278500789,0.0555635448605392,love,could go detail would feel naughty im mood right
Sergio Leone,0.1825396825396825,Clint Eastwood,0.8101265822784809,balladeer|bar|drifter|mexican|revenge,0.0,0.0046012562971206,0.0873266542743669,sad,dont mind prickly protagonists sympathetic victorias situation sometimes lost patience way wallows feeling worthless unlovable
Glen Morgan,0.1845238095238095,Laura Harring,0.5822784810126581,at work|rat|revenge|vermin|work,0.0,0.0090090424978936,0.0089740607980191,love,ive got gut feeling would flattered link use work please considerate remember credit author using work
Ron Howard,0.2619047619047618,Lili Taylor,0.6329113924050631,bounty|fbi|millionaire|money|ransom,1.0,0.1794177255815104,0.0585787677414353,joy,surprised say feeling quite festive already managed bag bargains stores online pieces left pick
M. Night Shyamalan,0.1964285714285714,Rory Culkin,0.6455696202531644,crop circle|faith|farm|glass of water|loss of faith,1.0,0.2997546777876682,0.1607252868604339,joy,need feel mellow vibe life
Marc Forby,0.1785714285714285,Q'orianka Kilcher,0.5822784810126581,hawaii|hawaiian|historically inaccurate|princess|tearing up a letter,1.0,0.0011612886880133,0.0007077932415214,joy,feeling youll see lot cute little necklace found yesterday whilst cleaning little
Pierre Coffin,0.1805555555555555,Steve Carell,0.7468354430379746,dating|minion|overprotective father|undercover spy|woman agent,1.0,0.4839532324204215,0.169770955503122,sad,finish race right feel disappointed
Stefan Ruzowitzky,0.1944444444444444,Eddie Izzard,0.3670886075949366,apostrophe in title|behind enemy lines|box office flop|gay interest|punctuation in title,0.0,2.8930771467275407e-05,0.0013203066236072,joy,feel though saying something intelligent really morning im really smart
Walter Lang,0.1507936507936507,Spring Byington,0.6202531645569619,1800s|bird|blue bird of happiness|foreign language adaptation|past,1.0,0.0637309136648861,0.00061665598467,anger,figured man house little clueless men usually tend around cakes tea fork knife around wanted small slice usually start small case like feel rude finished things
Rod Lurie,0.246031746031746,Clifton Collins Jr.,0.670886075949367,colonel|general|military|prison|three star general,1.0,0.0239411364598744,0.0337888420774796,sad,learned former boyfriend become engaged although glad found wanted
Mike Mayhall,0.1607142857142857,David Raizor,0.8860759493670884,0,1.0,0.0637309136648861,1.7754011074899712e-06,joy,feel affleck direction far superior acting acting poor
Jean-Luc Godard,0.2043650793650793,Jean-Paul Belmondo,0.7721518987341771,beach|money|on the run|party|smuggling,0.0,0.0637309136648861,0.0114696829547882,anger,know sounds bitchy yeah feel bitchy
Chris Rock,0.1726190476190476,Steve Buscemi,0.4936708860759493,banker|investment|investment banker|marriage|sex,1.0,0.0165015600433967,0.008202944916997,sad,feel bit groggy really energetic side effects pretty pleased results far
Michael Taliferro,0.2599206349206349,Wesley Jonathan,0.2278481012658226,0,1.0,0.0637309136648861,0.0001704385063195,anger,im starving feeling bitchy
Woody Allen,0.2003968253968253,Woody Allen,0.6075949367088607,love at first sight|new york city|sex|teacher|writer,1.0,0.0042107842413148,0.0148896972881931,anger,even found feeling envious peoples entrepreneurial spirit
Brian Robbins,0.1666666666666666,John Gatins,0.5443037974683543,box office flop|buddhist|liar|literary agent|magical tree,1.0,0.0242436603905283,0.0182493479839432,anger,often quote others things take time patience need take leaf book initially feeling rather frustrated able get much using time rest wisely
Benh Zeitlin,0.1706349206349206,Quvenzhané Wallis,0.721518987341772,auroch|community|hospital|illness|six year old,1.0,0.0168094540890707,0.0416219117637485,joy,feel beating heart oh soul one bird flying carefree flying perfectly sky see
Ron Maxwell,0.5238095238095238,Tom Berenger,0.7721518987341771,american civil war|battle|blood splatter|civil war|irish american,1.0,0.0141606395957415,0.0129811410976358,joy,feeling purpose mission divine kinship little guys
Robert Redford,0.2321428571428571,Adam Baldwin,0.7848101265822783,choir|death|friend|suicide|therapy,1.0,0.072056422930672,0.020786987966923,joy,feel invigorated dream moment
Jean-Jacques Annaud,0.2559523809523809,Brad Pitt,0.6835443037974682,austria|dalai lama|himalaya|mountain|tibet,1.0,0.0498363346994718,0.0570377195801294,joy,interrailtrip
Timothy Hines,0.2063492063492063,Christopher Lambert,0.7468354430379746,0,1.0,1.8270751274335195e-05,0.000182866314072,fear,couldnt help feel fairly frantic watching children come contact danger throughout
Sidney Lumet,0.2202380952380952,Lena Horne,0.4556962025316455,melancholy|new york city|sadness|teacher|wizard,1.0,0.0170929538218523,0.0064447060202076,sad,said letter feel little melancholy may exactly right
Paul Feig,0.2162698412698412,Ed Begley Jr.,0.4936708860759493,ghost|ghostbuster|ghostbusters|male objectification|reboot,1.0,0.1552901275250576,0.0412987887621844,joy,suspect need blog connected feeling knitting adventurous therefor blog worthy
Brian Dannelly,0.1686507936507936,Macaulay Culkin,0.670886075949367,christian|jewish|pastor|school|virginity,1.0,0.0115528399475903,0.0238312090659082,sad,feel like people see past fake facade
Barry Cook,0.1587301587301587,Charlie Rowe,0.4556962025316455,brother|dinosaur|head butt|hero|orphan,1.0,0.0474323048810061,0.0052717576885224,sad,feel emotionally abused
Bille Woodruff,0.1944444444444444,Alfre Woodard,0.4936708860759493,client|dentures|false teeth|reference to peter pan|single parent,1.0,0.0477437899609897,0.0078052550689181,sad,want happy baby back feel terrible
Agnieszka Wojtowicz-Vosloo,0.1924603174603174,Liam Neeson,0.5443037974683543,breath on mirror|buried alive|engagement ring|looking at one's self in a mirror|serial killer,1.0,0.000141363938683,0.0182457971817282,anger,feel little bit disgusted size zero models would
Noah Buschel,0.1746031746031746,Merritt Wever,0.5822784810126581,cellphone|detective|missing person|private detective|train,1.0,2.2168160902044657e-05,0.0007474438662554,sad,im feeling quite lonely said smile hope dont mind stay
Bryan Singer,0.251984126984127,Hugh Jackman,0.7468354430379746,mutant|prison|professor|school|x men,0.0,0.2826385406901255,0.2402520122692052,joy,hope would feel honored memory
Kate Connor,0.1845238095238095,Johnny Pacar,0.5443037974683543,0,1.0,9.593229224334754e-05,0.000154459896352,sad,need stop feeling unhappy
Ken Loach,0.238095238095238,Padraic Delaney,0.7468354430379746,civil war|colonialism|hatred|independence|rural ireland,0.0,0.0024042191663018,0.0218025174004103,joy,hung feeling lump throat never pleasant feeling
Tyler Perry,0.2103174603174603,Michael Jai White,0.5063291139240504,marriage|overweight|psychologist|secret|work,1.0,0.0725622985478733,0.0058031944200326,joy,felt ooh feeling pull many objects thrilled find blackened sycamore seeds contrasting green
Ira Sachs,0.1666666666666666,David Richmond-Peck,0.5949367088607593,bachelor|best friend|divorce|poison|widow,1.0,0.0019806270181537,0.004739729156643,sad,feel jaded felt wrath
Frank Marshall,0.2242063492063492,Illeana Douglas,0.6962025316455694,andes mountains|crash|death|starvation|stranded,1.0,0.0483010393279058,0.0230470735767644,sad,teach properly feed feelings way heartbroken centuries two fingers bowl brownie batter rolling stones steel wheels record player
Steve Pink,0.1865079365079364,Charlie McDermott,0.6075949367088607,cheating wife|drug reference|maintenance man|male vomiting|promiscuous woman,1.0,0.0660257193322323,0.0823661835800253,fear,remember media blew mass hysteria feeling absolutely terrified children futures
