director_name,duration,actor_1_name,imdb_score,plot_keywords,country_USA,gross,num_voted_users,emotion,cleaned_text
Russell Mulcahy,0.17261904761904762,Milla Jovovich,0.5949367088607593,clone|convoy|crow|desert|satellite,0.0,0.0665977864822439,0.08850019440642126,sad,feel times doomed even take shot
Taylor Hackford,0.3392857142857143,Bokeem Woodbine,0.7721518987341771,1950s|1960s|racism|rhythm and blues|singer,1.0,0.09902007419211005,0.06532825095176292,fear,feel like lead joke something ha thought id let know im writing im bit shaken
Phillip Noyce,0.18650793650793648,Brendan Fraser,0.6962025316455694,american|french|saigon|vietnam|vietnamese,0.0,0.017076710670323604,0.014211494065129997,joy,feel fabulous accomplished seemingly impossible odds
Cameron Crowe,0.23214285714285712,Scarlett Johansson,0.6962025316455694,blocked road|father son relationship|love at first sight|teenage boy|zookeeper,1.0,0.09943548230600618,0.06568865737658447,sad,still attitude weak seeking help feeling defeated unable deal problems
Kundan Shah,0.19881165473349244,Karisma Kapoor,0.1518987341772151,elevator|news reporter|police|restaurant|waiter,0.0,0.0637309136648861,0.0001597860996745623,joy,feel like rel bookmark sometimes feel like sometimes feel like sure relate
Klaus Menzel,0.19047619047619047,Adam Garcia,0.2151898734177214,death|love|marriage|secret|suspicion,0.0,2.017737879125847e-05,0.000711344043736406,fear,realized child wild emotions feeling child feeling insecure neglected angry hurt
Michael Herz,0.17658730158730157,Phoebe Legere,0.44303797468354417,bare breasts|japan|tokyo japan|toxic avenger|troma,1.0,0.0010417352532085394,0.0027566061195708966,sad,still feel tinge morose unforeseen cause
Kevin Carraway,0.1607142857142857,Michael Jai White,0.24050632911392394,army|michael jai white|ohio|steve austin,1.0,0.0637309136648861,0.0004710730938553981,sad,know damn well times like feel extremely disillusioned teenager
Roger Kumble,0.16865079365079363,Brendan Fraser,0.2784810126582277,animal|bear|land developer|real estate|real estate developer,1.0,0.02313664221114007,0.007334773775431881,joy,feel important tools jumpstart mind whenever needed
Liliana Cavani,0.20436507936507936,Ray Winstone,0.6455696202531644,art forgery|concert|dying|picture framer|villa,0.0,0.0637309136648861,0.00864797879460917,sad,sekarang dont know feel numb
Chris Noonan,0.16666666666666666,Miriam Margolyes,0.6582278481012657,dog|farmer|pig|sheep|sheepdog,0.0,0.08757242617191774,0.05588370886025758,joy,get feeling nellie satisfied phone rang happy leslie room
Léa Pool,0.17857142857142855,William Hurt,0.5949367088607593,butterfly|entomologist|morpho butterfly|rain|rain forest,0.0,0.0637309136648861,0.0007882780917278717,joy,forcing feel positive happy grateful thats whatever reason feeling
Martin Scorsese,0.2361111111111111,Chloë Grace Moretz,0.7468354430379746,automaton|mechanical|railway station|steampunk|train,1.0,0.09706623989277358,0.14518520096652834,fear,went holiday party evening courtesy another journalism sibling call big bro feeling little unsure really attending
Stanley Kubrick,0.35119047619047616,Ryan O'Neal,0.8227848101265821,18th century|england|rise and fall|rural setting|wealth,0.0,0.0637309136648861,0.060139937115292766,joy,want feel relaxed ill go talk freddie
Gregor Jordan,0.18055555555555555,Austin Nichols,0.44303797468354417,breasts|female nudity|male pubic hair|pubic hair|sex scene,0.0,0.0637309136648861,0.00847398948607464,anger,continual admiration authors skill building complex world also continually feeling annoyed tired disgusted bored last politics mainly
Jonathan Demme,0.2341269841269841,Denzel Washington,0.7721518987341771,aids|city name in title|gay|homophobia|lawyer,1.0,0.10167413519839971,0.10577011277939635,joy,dont think ever honest makes feel excited happy design
Kenneth Branagh,0.2579365079365079,Brian Blessed,0.7721518987341771,battle|battle of agincourt|king|shakespeare play|sword and shield,0.0,0.013360038811888297,0.013869433451752587,fear,anemic sooo tired lightheaded get spaced feeling anxiety attacks terrified passing
Majid Majidi,0.16269841269841268,Bahare Seddiqi,0.8734177215189871,class|gardening|race|school|shoe,0.0,0.0012158774061964694,0.016497618891214663,anger,guess feeling little selfish think ok
Yimou Zhang,0.21230158730158727,Li Gong,0.6835443037974682,china|chrysanthemum|emperor|empress|prince,0.0,0.00863212327644456,0.021571123456066807,joy,feel comfortable caf room
Liv Ullmann,0.24206349206349204,Samantha Morton,0.5063291139240504,kissing someone's boot|midsummer|telling someone to shut up|two word title|valet,0.0,0.0637309136648861,0.0017097112665178868,love,quoted feel supportive adopt wishing
Jean-Pierre Jeunet,0.25,Denis Lavant,0.7721518987341771,court martial|death|girl|no man's land|soldier,0.0,0.00810921029873505,0.03704788671047173,sad,think feeling whiney kept glancing wistfully mrs
Howard Hawks,0.2361111111111111,Montgomery Clift,0.7848101265822783,cattle|cattle drive|cowboy|kansas|texas,1.0,0.0637309136648861,0.012611857667276807,sad,cant feel sad sorrowful long bruce would accept
Clare Kilner,0.18650793650793648,Dylan Baker,0.5189873417721518,best friend|high school|mother|sister|wedding,1.0,0.01855056135413872,0.004858681030845226,love,feel lovely getting serve others free
Kar-Wai Wong,0.22817460317460317,Tony Chiu Wai Leung,0.6202531645569619,challenge|china|hong kong|martial arts|martial arts master,0.0,0.008669783772108322,0.014529882663740806,sad,guess call feeling homesickness ive never actually felt homesick
Regardt van den Bergh,0.21626984126984125,Sean Cameron Michael,0.670886075949367,food|food in title|potato,0.0,0.0637309136648861,0.001210231754942566,joy,found dancing stage people feeling truly joyful
Robert Fontaine,0.2341269841269841,Michael Derek,0.7088607594936708,0,1.0,3.4306146149409855e-06,1.0060606275799633e-05,love,feel sweet little kicks trying savor feeling
Ingmar Bergman,0.16666666666666666,Liv Ullmann,0.8354430379746833,dying|love|mansion|selfishness|turn of the century,0.0,0.0637309136648861,0.011811743568165639,joy,remember intense feeling calm
Jamal Hill,0.16269841269841268,Logan Browning,0.7088607594936708,basketball|burglary|police|robbery|teenage girl,1.0,0.0005829322970270084,0.00043734047281298455,sad,home alone yesterday feeling rather listless muted given circumstances lark gathered last free cash walked blockbuster
Mike Mayhall,0.1607142857142857,David Raizor,0.8860759493670884,0,1.0,0.0637309136648861,1.7754011074899712e-06,joy,feel affleck direction far superior acting acting poor
Christopher McQuarrie,0.2222222222222222,Kristin Lehman,0.6455696202531644,criminal|drifter|gangster|money|surrogate mother,1.0,0.00795147171697038,0.016292855963483545,joy,im much personality quizzes anymore one dead post type enfj extroverted intuitive feeling judging strength preferences enfjs benevolent pedagogues humanity
Ed Decter,0.16865079365079363,Zooey Deschanel,0.5443037974683543,cheerleader|geek|high school|prison|reference to janet jackson,1.0,0.038095030538952614,0.017043850631954023,joy,feel like year festival really stepped entertained
Gabriele Muccino,0.23015873015873015,Will Smith,0.7721518987341771,boyfriend girlfriend relationship|heart|main character dies|organ donor|redemption,1.0,0.09197979159972158,0.13771490490655766,love,feel blessed honored thank god much changed life
Stephen Herek,0.1845238095238095,Lane Smith,0.6075949367088607,coach|hockey team|lawyer|respect|team,1.0,0.0667340879961406,0.026333341026738125,joy,think surgeon feeling artistic morning feet colorful
Warren Beatty,0.19444444444444442,Charlie Korsmo,0.5696202531645568,crime boss|detective|dick tracy|gangster|orphan,1.0,0.13640671371359042,0.02829634285125867,sad,feel embarrassed received highest accolade career e mail sir mick congratulating election
Henry Joost,0.17658730158730157,Matt Shively,0.37974683544303783,boy in a bathtub|demon|laptop computer|pulled underwater|walking in the dark,1.0,0.07085303985183132,0.030299587100882427,sad,id suddenly feel drained energy wanted collapse puddle floor
David Zucker,0.15079365079365079,Chriss Anglin,0.3417721518987341,arab stereotype|box office flop|documentary filmmaker|filmmaker|terrorist,1.0,0.009205722303047302,0.005062852158207169,sad,im feeling bad shrug briefly say whats bothering
Jean-Pierre Jeunet,0.21626984126984125,Gary Dourdan,0.5949367088607593,alien|blood|breeding|clone|scientist,1.0,0.06278444071920694,0.10070903602229667,fear,slept better slept sound still feeling fearful embarrassingly enough
Tim Fywell,0.18055555555555555,Connie Ray,0.5569620253164556,championship|coach|harvard|physics|zamboni,1.0,0.03205844663826764,0.011677404884365167,joy,could devise additional categories make competitive fortunately gut feeling comes pretty clearly
Hyung-rae Shim,0.1984126984126984,Robert Forster,0.2531645569620252,antique shop|asian dragon|dragon|korean|reporter,0.0,0.014405764833727103,0.012724299737418177,anger,didnt agree telling nice would feel offended would disagree contrary would try explain remain open
Robert Redford,0.22817460317460317,Robin Wright,0.6835443037974682,john wilkes booth|lawyer|lincoln assassination|trial|truth,1.0,0.015170815561340471,0.014020342545889672,joy,found group malaysians made feel comfortable home warming hong kong
Ron Howard,0.20634920634920634,Tom Hanks,0.5822784810126581,cmnf|cmnf scene|mermaid|new york city|public nudity,1.0,0.09178015586445895,0.032382132599974314,sad,feeling unpleasant
Forest Whitaker,0.21230158730158727,Bill Cobbs,0.5443037974683543,best friend|friend|mother daughter relationship|small town|texas,1.0,0.07893840152761837,0.011225269402323046,sad,feeling sorry recent viral illness help notice beautiful sunset
Joe Nussbaum,0.16269841269841268,Steve Carell,0.4683544303797467,best friend|party|rival|scavenger hunt|sleepover,1.0,0.010610829203010527,0.0075164564887655605,sad,really wasnt feeling anything sentimental quilt felt fine slapping red border
Mikael Håfström,0.21230158730158727,Drew Powell,0.6582278481012657,book|debunking|evil|hotel|paranormal phenomena,1.0,0.09464090055324624,0.12391767109984322,fear,grew home father feel afraid life afraid experience anything new one go work pay bills normal lol normal wanted
Michael Hoffman,0.20238095238095236,Gabriel Millman,0.670886075949367,classroom|fund raising|headmaster|reunion|roman,1.0,0.018488013452259096,0.008491743497149588,anger,im sure hamas feeling frustrated situation launching hundreds rockets havent managed get israeli casualties
Patrick Read Johnson,0.18253968253968253,Joe Mantegna,0.5443037974683543,baby|baby boy|kidnapping|kidnapping a child|taxi,1.0,0.021920672760856574,0.019636528049266196,love,dont much followers feel love blogging thank anne sweet award
Gurinder Chadha,0.20833333333333331,Archie Panjabi,0.6455696202531644,hinduism|marriage engagement|soccer|team|tradition,0.0,0.04278866359672638,0.05314426495139247,love,feel like passionate something okay vocal well
Mike Figgis,0.20634920634920634,Nicolas Cage,0.7594936708860758,alcoholic|bar|love|prostitute|sex,1.0,0.04203472785007895,0.05556354486053928,love,could go detail would feel naughty im mood right
James L. Brooks,0.22619047619047616,Shelley Conn,0.4683544303797467,embarrassment|falling in love|love|love triangle|revelation,1.0,0.03972609515323635,0.020749112743296532,sad,know feeling melancholy lately
Darren Stein,0.16468253968253968,Frances Bay,0.5063291139240504,automobile association of america|cheating|psychic|reference to tom jones the singer|trailer park,1.0,6.27609181952371e-06,0.00022014973732940868,sad,think hormones thats screwing feelings stupid thoughts
Ian Sharp,0.1884920634920635,Ray Winstone,0.6202531645569619,one word title,0.0,0.0637309136648861,0.001708527665779551,fear,still days feel confused god answered way want makes perfect sense continue path
Pierre Coffin,0.15873015873015872,Steve Carell,0.7721518987341771,girl|minion|moon|pyramid|white picket fence,1.0,0.33070247050511004,0.2283982508748289,joy,also read reviews leaves skin feeling smoother radiant
Lance Rivera,0.17857142857142855,Farrah Fawcett,0.2531645569620252,flatulence|interracial marriage|marriage,1.0,0.015173324420169658,0.0014084848786128645,sad,feel lonely without mama
Peter Berg,0.19246031746031744,Dwayne Johnson,0.6455696202531644,amazon|bounty hunter|fight|hunter|jungle,1.0,0.06257959660353428,0.0489572773395496,sad,absolutely hate feeling drained crabby like thankfully thats usual energy level feel much better today
Scott Hicks,0.23809523809523808,Rick Yune,0.6582278481012657,fisherman|japanese|love|trial|washington state,1.0,0.018905371585884623,0.00732057056657192,sad,mean dentist exactly turn cockroach make feel victimized society
Reginald Hudlin,0.18253968253968253,Matthew Perry,0.4683544303797467,divorce|divorce papers|new york|process server|texas,0.0,0.02226081510987738,0.00846866328275215,joy,feeling adventurous
Stig Bergqvist,0.14087301587301587,Elizabeth Daily,0.5696202531645568,amusement park|baby|france|paris france|villain,0.0,0.10059198075674772,0.0048178468053728385,sad,cant say feel ugly
Susanna White,0.20039682539682538,Radivoje Bukvic,0.6075949367088607,based on novel|male frontal nudity|male nudity|male rear nudity,0.0,0.004086093431538554,0.0015280285531842075,anger,feel kind spacey rude
Rod Lurie,0.24603174603174602,Clifton Collins Jr.,0.670886075949367,colonel|general|military|prison|three star general,1.0,0.023941136459874432,0.03378884207747969,sad,learned former boyfriend become engaged although glad found wanted
Joss Whedon,0.3293650793650793,Chris Hemsworth,0.8227848101265821,alien invasion|assassin|battle|iron man|soldier,1.0,0.8195590071538847,0.5890840054706026,sad,health gorgeous husband fantastic children always grateful point feel ungrateful feeling unsettled dumps
Lee Toland Krieger,0.20833333333333331,Harrison Ford,0.7088607594936708,hit by a pickup truck|immortality|paramedic|resuscitation|san francisco california,1.0,0.05585426389354804,0.05548838621365531,joy,sure audiophiles say cant perform like super high end speakers cost price range feel getting fantastic superior sound turn average system near audiophile quality
Uli Edel,0.1746031746031746,Richard E. Grant,0.5189873417721518,boy|pushed off a cliff|rat|secret passage|vampire,0.0,0.01782403107694503,0.004282859271647614,fear,feel little hesitant say yes tender heart underneath testosterone
Russell Friedenberg,0.1706349206349206,Rudy Youngblood,0.2531645569620252,after dark horrorfest,1.0,0.0637309136648861,7.575044725312285e-05,sad,trying regain sense competency walking done lot good since would navigate maryland suburb gps feeling pretty pathetic moment even taken away
Howard Deutch,0.22023809523809523,Keanu Reeves,0.6202531645569619,coach|football player|misfits|strike|sumo wrestler,1.0,0.058824505543175004,0.0285940184369487,fear,feel helpless well protected
Paul W.S. Anderson,0.20238095238095236,Sanaa Lathan,0.5063291139240504,alien|antarctica|predator|pyramid|satellite,1.0,0.10556191175495114,0.08499614442059489,joy,think seen bad thing someone feels positive fact believe encouraged celebrated rather frowned upon
Larry Clark,0.16666666666666666,Rosario Dawson,0.6835443037974682,coming of age|marijuana|rape|virgin|weed,1.0,0.009752056556157906,0.034937526594029086,love,aware many personal reasons feel less fond shall say prince suppose human wish make point abundantly clear
0,0.04563492063492064,Lamman Rucker,0.24050632911392394,african american|character name in title|family relationships|sitcom,1.0,0.0637309136648861,0.0011344813076894361,sad,ive surrounded people much never chance feel lonely
Rich Christiano,0.1746031746031746,Gavin MacLeod,0.5063291139240504,bible|christian propaganda|christianity|time machine|zealot,1.0,1.914122535447149e-05,0.0010279572412397256,suprise,heart homemaker keeps going feel overwhelmed tasks honestly qualified faith lord
Joel Schumacher,0.18055555555555555,Logan Lerman,0.6075949367088607,destiny|detective|imagination|murder|sex scene,1.0,0.0461048976545623,0.09741211616567805,anger,im feeling outraged disgusted repulsed
Kurt Voss,0.1607142857142857,Lemmy,0.5696202531645568,female bassist|female drummer|female guitarist|female singer|portland oregon,1.0,7.65478075160364e-05,5.089483174819387e-05,sad,feel disappointed even hurt
Jean-Luc Godard,0.20436507936507936,Jean-Paul Belmondo,0.7721518987341771,beach|money|on the run|party|smuggling,0.0,0.0637309136648861,0.011469682954788223,anger,know sounds bitchy yeah feel bitchy
Dennis Dugan,0.2103174603174603,Adam Sandler,0.4936708860759493,hair stylist|jew|landlord|muslim|palestinian,1.0,0.13151537390163495,0.09252384511637457,sad,feel guilty feeling burnt
Henry Bean,0.18055555555555555,Ryan Gosling,0.7088607594936708,jew|jewish nazi|nazism|racism|skinhead,1.0,0.0005329536726883244,0.017936877389024115,suprise,im feeling curious visit href http aardvarkartglass
E. Elias Merhige,0.18253968253968253,Harry Lennix,0.5443037974683543,fbi|fbi agent|murder|salesman|serial killer,1.0,0.011455337646205419,0.009794296109681917,anger,start feeling irritable dont sex regularly start hating dh probably vice versa
Rachel Talalay,0.19246031746031744,Naomi Watts,0.4556962025316455,2030s|21st century|desert|jet|tank,1.0,0.005343306522302131,0.014667772149756265,anger,aint changin cuz feel need complain hated many confronted none keep runnin trap youll get busted ur grill know im talking bout hearts beating faster know shit know put fear bitches hearts dont fuck wit
Randall Wallace,0.23214285714285712,Jon Hamm,0.6962025316455694,air cavalry|battle|major|soldier|vietnamese,1.0,0.1027205107885098,0.06109510291112519,anger,feel bitter dark deep pain
John Milius,0.21230158730158727,Lea Thompson,0.6075949367088607,guerrilla|high school|invasion|soviet|wolverine,1.0,0.0637309136648861,0.024720093220394153,love,may feel slightly sympathetic towards friends though
Pete Docter,0.16865079365079363,Steve Buscemi,0.8227848101265821,friend|little girl|monster|rival|scream,1.0,0.38120281782295307,0.34659025340300004,love,may fooled periodically thinking feelings refusal treat body someone worth caring
Edward Burns,0.18055555555555555,Shari Albert,0.6329113924050631,abusive father|critically acclaimed|loss of father|love|true love,1.0,0.013472465404526415,0.0037697683515814998,love,know feeling thrill anxiety wanting longing
Robert Luketic,0.17658730158730157,Gerard Butler,0.6202531645569619,call in|chick flick|date|hot air balloon|show producer,1.0,0.11691504759167133,0.0968540484175554,joy,ive really gotten series feel much eager finish series
Rebecca Miller,0.20833333333333331,Beau Bridges,0.6455696202531644,commune|defecation|environmentalism|fellatio|island,1.0,0.000935658387659577,0.005564698871259155,joy,feeling well moment beautiful photographs lifted spirits
Spike Lee,0.30357142857142855,Joseph Gordon-Levitt,0.5569620253164556,boy|german soldier|partisan|trapped|village,1.0,0.010409089602901642,0.00928653139293828,joy,feel artistic somehow whenever go bucharest
David Robert Mitchell,0.1845238095238095,Maika Monroe,0.670886075949367,ambiguous ending|being followed|sex scene|supernatural|supernatural being,1.0,0.019293203291308257,0.06681071087652143,joy,im feeling quite excited get introduce newest fabulous sponsor
David Twohy,0.23809523809523808,Vin Diesel,0.6075949367088607,alien|left for dead|mercenary|survival|vomiting,1.0,0.05522259819718823,0.0741525862563833,anger,think impossible look pages cakes pies tarts manner delicious things without feeling little bit envious
Jill Sprecher,0.17658730158730157,Alanna Ubach,0.6075949367088607,office|office politics|photo booth|snobbery|title directed by female,0.0,0.0005833399208409751,0.002393240692903545,fear,feeling little restless
Richard Shepard,0.1706349206349206,Richard E. Grant,0.5822784810126581,male frontal nudity|male nudity|male rear nudity|nudity|sex scene,0.0,0.0006803543885646329,0.012568656240327762,fear,sit feels strange something
Jim Hanon,0.20039682539682538,Chase Ellison,0.6835443037974682,death|missionary|spear|speared to death|tribe,1.0,0.015387885761601036,0.002577290607713882,sad,glad ok makes feel even alone sadness
John Waters,0.15873015873015872,Alicia Witt,0.5822784810126581,actress|drive in|female protagonist|movie star|woman shot in the forehead,0.0,0.0016781780376849131,0.006745340607743469,sad,feel lame beginning offish blogging career talking big cultural events take place weekend tend miss sometimes involved events know go kind impact america
Woody Allen,0.2222222222222222,Scarlett Johansson,0.7721518987341771,extramarital affair|infidelity|irony of fate|surprise ending|tennis,0.0,0.030360354204897237,0.09839509657886124,sad,feel missed opportunity fulfill dream becoming nurse
Neil Burger,0.20436507936507936,Rufus Sewell,0.7594936708860758,duchess|illusionist|magician|prince|supernatural power,1.0,0.0523666121877001,0.17480007504028683,fear,feel vulnerable way ive never experienced
Clint Eastwood,0.26587301587301587,Angelina Jolie Pitt,0.7848101265822783,execution by hanging|los angeles police department|miscarriage of justice|missing child|wrongful conviction,1.0,0.046951170714397,0.1177984552826764,sad,slept yesterday missed couple doses pain meds feeling pretty lousy trying catch
Edward Burns,0.17658730158730157,John Mahoney,0.5696202531645568,claim in title|infidelity|irish american|love|sex,1.0,0.012423976745161346,0.008252064347637734,anger,talk feel tho cant bothered n ignores msgs
Deepa Mehta,0.20436507936507936,Nandita Das,0.7848101265822783,friend|hindu|india|muslim|sikh,0.0,0.0006946054430670562,0.003334203279876005,anger,feel dissatisfied imagine others see
David Sington,0.1845238095238095,John F. Kennedy,0.8227848101265821,1960s|astronaut|moon|nasa|spacecraft accident,0.0,0.0014902305865588591,0.0032371480193329333,sad,im feeling really disliked
Ward Roberts,0.15079365079365079,Sid Haig,0.6202531645569619,amateur|circus|clown|unconsciousness|urination,1.0,0.0637309136648861,6.213903876233634e-05,sad,crush guy friend im feeling like idiotic thirteen year old girl
Warren Beatty,0.20039682539682538,Warren Beatty,0.6582278481012657,hip hop|liberal|politics|senator|truth,1.0,0.034878282990034704,0.013015465519047392,joy,said feel honoured launch gallery featuring many memories career far
Carol Reed,0.28968253968253965,Oliver Reed,0.7468354430379746,abuse|child|orphan|orphanage|pickpocket,0.0,0.022089632831745046,0.014971365739137946,fear,wanted share everyone else know would feel frightened
Walter Salles,0.19047619047619047,Dougray Scott,0.5063291139240504,apartment|hello kitty|school|teacher|water,1.0,0.033493851821848206,0.026607936398030718,sad,think unfair say leave one feeling little jaded time time
Joel Coen,0.20634920634920634,Jennifer Jason Leigh,0.721518987341772,art deco|board of directors|industry|mail|stock,0.0,0.0037720298022028073,0.038744578368867987,sad,expected various landmarks made feel weepy
McG,0.23015873015873015,Connie Nielsen,0.5822784810126581,cancer|estranged wife|leather dress|spy|terrorist,1.0,0.040351658326626454,0.04104135560159762,sad,feel like problems stupid stupid
Wych Kaosayananda,0.16666666666666666,Talisa Soto,0.2531645569620252,blood splatter|camera shot from inside human body|combat|die hard scenario|fbi,1.0,0.01879556167514905,0.009916206985729918,sad,feel somewhat embarrassed citizen country many people voi
Chris Rock,0.1884920634920635,Rosario Dawson,0.6202531645569619,bare breasts|celebrity|in medias res|reference to planet of the apes|sex talk,1.0,0.03323690943800424,0.01282253859869957,suprise,could help feeling strange keen kinship author listened story recited ancient rhapsodes
George A. Romero,0.15873015873015872,Greg Nicotero,0.7088607594936708,bunker|experiment|military|research|scientist,1.0,0.0637309136648861,0.029392948935321545,anger,sat type blog post started think ways try improve mood feeling like seem shake grumpy attitude
Barry Levinson,0.251984126984127,Peter Coyote,0.5569620253164556,manifestation|ocean|spacecraft|spaceship|sphere,1.0,0.048619851117216534,0.04829446092608473,suprise,think one exciting things feeling mystery feeling awe feeling looking little live thing amazed emerged hundreds years evolution perfect
Michael Dowse,0.17857142857142855,Topher Grace,0.5949367088607593,friend|night|party|sex scene|sister,1.0,0.009103383742347051,0.02595754779231831,joy,im feeling even honored theyve sought
Angelina Jolie Pitt,0.22817460317460317,Brad Pitt,0.4683544303797467,cheating wife|cigarette smoking|male in shower|male nudity|male rear nudity,1.0,0.0006972839259994645,0.004717240742614773,sad,feel awkward kind embarrassed posting pics putting want
RZA,0.1984126984126984,Rick Yune,0.48101265822784806,blacksmith|box office flop|chop socky|critically bashed|village,1.0,0.0205229701502367,0.03164119853777965,sad,moments past left feeling isolated awkward ideas paired lack maturity gave slightly jaded attitude toward religion time
Mike Newell,0.21626984126984125,Jake Gyllenhaal,0.6329113924050631,alamut|dagger|king|persia|princess,1.0,0.11933505626364443,0.1316152185015733,fear,guess feel like long strange
Richard Linklater,0.1884920634920635,Milla Jovovich,0.7721518987341771,football|hazing|high school|last day of school|pledge,1.0,0.010509223050259885,0.07103439011125254,anger,fix live without feeling tortured like
Mars Callahan,0.18253968253968253,Chazz Palminteri,0.6835443037974682,beating|hustler|jail|money|revenge,1.0,0.00073811205317241,0.005048057148978047,joy,feeling virtuous eggs
Darren Lynn Bousman,0.22619047619047616,Costas Mandylor,0.5822784810126581,brutality|female full frontal nudity|female nudity|torture|trap,1.0,0.10538998260479839,0.08410075046204812,joy,im feeling carefree write young adult
Mabel Cheung,0.24404761904761904,Wei Tang,0.5822784810126581,0,0.0,0.0637309136648861,6.628164134648423e-05,sad,physically comfortable know never want feel low
Louis Leterrier,0.2341269841269841,Morgan Freeman,0.721518987341772,bank|fbi|heist|interpol|magician,1.0,0.1547631554031103,0.2651111785763532,sad,feel peace resigned fate
Spike Lee,0.1607142857142857,S. Epatha Merkerson,0.6202531645569619,female nudity|male model|nudity|rite of passage|sex,1.0,0.009384264163395002,0.002819336958702387,fear,scorpio ready sting feel threatened beware
Cameron Crowe,0.23015873015873015,Orlando Bloom,0.6075949367088607,flight|flight attendant|kentucky|shoes|travel,1.0,0.03528926641317602,0.03471086705263886,joy,feeling cute little baby anymore innocence
Dean DeBlois,0.15476190476190474,Tia Carrere,0.7088607594936708,alien|escape|fugitive|hawaii|social worker,1.0,0.19167629647245799,0.06936314586873038,joy,wasnt feeling ho ho holly jolly spirit last couple days
Wolfgang Petersen,0.17261904761904762,Gerald McRaney,0.7341772151898733,book|dragon|story within the story|talking animal|werewolf,0.0,0.0637309136648861,0.058914910351121064,joy,never want feel though youre less valued siblings
Alfonso Cuarón,0.26785714285714285,Daniel Radcliffe,0.7848101265822783,magic|muggle|serial killer|traitor|wizard,0.0,0.3278847143497097,0.2262156911133481,fear,feel shy im uncomfortable
Joe Carnahan,0.19444444444444442,Jason Patric,0.7088607594936708,blood splatter|cover up|murder|police shootout|undercover,1.0,0.01375318540587983,0.02017624998594474,sad,feeling pretty stressed right daunting task moving july st
Ken Kwapis,0.16666666666666666,Robin Williams,0.4683544303797467,box office flop|church|kissing|usa|wedding,1.0,0.05758267564918426,0.01902756546939534,joy,im writing character whos supposed reasonably clever im feeling particularly clever
Gary Winick,0.18055555555555555,Jennifer Garner,0.5696202531645568,13 year old|13th birthday|30 year old|wish|year 1987,1.0,0.07369249474328987,0.07230735270532661,sad,really wanted asked go try participate things feel like part community try get aching impulse flee large crowds tight spaces
Paul Thomas Anderson,0.1746031746031746,Adam Sandler,0.721518987341772,harmonium|love|phone sex|pudding|sister,1.0,0.023392754883285294,0.06500927055278297,love,mean im feeling love toward blogs yall loving blog fine
Paul Crowder,0.17857142857142855,Pelé,0.721518987341772,new york|new york cosmos|professional sports|soccer|soccer team,0.0,0.0001889665106609706,0.0007604634743771099,sad,feeling unhappy cant walk im afraid ill turn crippled man
Stuart Hazeldine,0.18650793650793648,Colin Salmon,0.670886075949367,band aid|hairpin|one day|single set production|unsubtitled foreign language,0.0,0.0637309136648861,0.04146804366776564,joy,always walk away meetings feeling inspired
Malcolm D. Lee,0.20833333333333331,Jurnee Smollett-Bell,0.5569620253164556,1970s|boy|competition|roller skates|tubesocks,1.0,0.02285093867993205,0.0033022460599410955,sad,feel empty right ipb
Tim Story,0.22817460317460317,Chris Brown,0.6329113924050631,advice|black romance|hip hop|reading a book|sex scene,1.0,0.12037589342954673,0.02046090596351314,love,feel like devoted soo much towards education sats killed chance creativity rushing brain vessels
Marius A. Markevicius,0.16269841269841268,Tommy Sheppard,0.860759493670886,basketball|basketball team|grateful dead|lithuanian|olympics,1.0,0.00017495871553138698,0.001823336937397578,sad,start feel like one useless always count people set straight help
Harold Ramis,0.18055555555555555,Bill Murray,0.7341772151898733,caddy|country club|golf course|gopher|nudity,1.0,0.05233268999688505,0.048287359321654746,sad,imagine pain anguish feeling child lay suffering helpless
Jon Amiel,0.2103174603174603,Will Patton,0.5822784810126581,art thief|insurance|mask|master thief|reference to iron maiden,1.0,0.11532292420077653,0.052153591133410136,sad,feel completely inadequate
Jay Roach,0.20039682539682538,Robert De Niro,0.6835443037974682,cat|cia|jewish|male nurse|nurse,1.0,0.21857093833710728,0.15412671274424342,anger,feel everything bitter fab perfect detergents
Steven Soderbergh,0.1845238095238095,Peter Gallagher,0.7088607594936708,affair|interview|marriage|sex|videotape,1.0,0.0325322974877621,0.022358217947056353,anger,feel resentful
Paul Thomas Anderson,0.3591269841269841,Patton Oswalt,0.8101265822784809,abusive father|coincidence|fictional game show|fictional quiz show|multiple storyline,1.0,0.029520187612778824,0.14263868397801105,fear,feel like looking makes paranoid
David Ray,0.15873015873015872,Nicole Muñoz,0.6582278481012657,death|high school|prostitute|suicide|time travel,0.0,0.0637309136648861,0.0007261390529655423,sad,ashamed family ashamed feeling ashamed
Christopher Nolan,0.24007936507936506,Christian Bale,0.8481012658227848,armored car|gangster|gotham|mixed martial arts|social decay,1.0,0.27000876914536404,0.5805212459291532,sad,often feel isolated adult world
Douglas Aarniokoski,0.15277777777777776,Boris Kodjoe,0.37974683544303783,carnage|female nudity|purple panties|sexual attraction|shaved labia,1.0,0.0637309136648861,0.004308898487890879,joy,grateful wonderful blessings experienced family outpouring love family friends neighbors closeness feel siblings sweet strength dads service mom given marriage
